conf,precision,recall,interpolated_precision
0.48999999999999955,0.5146412884333821,0.26598562239878926,0.5146412884333821
0.47999999999999954,0.5126353790613718,0.2686341278849792,0.5141643059490085
0.46999999999999953,0.5135520684736091,0.2724177071509648,0.5141643059490085
0.4599999999999995,0.5141643059490085,0.2746878547105562,0.5141643059490085
0.4499999999999995,0.5121781489213639,0.2784714339765418,0.5121781489213639
0.4399999999999995,0.510989010989011,0.2814982973893303,0.510989010989011
0.4299999999999995,0.5091401489505755,0.2845251608021188,0.5091401489505755
0.4199999999999995,0.5066225165562914,0.28944381384790013,0.5076470588235295
0.4099999999999995,0.5061648280337443,0.29511918274687854,0.5076470588235295
0.39999999999999947,0.5050890585241731,0.30041619371925843,0.5076470588235295
0.38999999999999946,0.5028107432854466,0.3045781309118426,0.5076470588235295
0.37999999999999945,0.5067401960784313,0.31290200529701095,0.5076470588235295
0.36999999999999944,0.5066344993968637,0.3178206583427923,0.5076470588235295
0.35999999999999943,0.5076470588235295,0.3265228906545592,0.5076470588235295
0.3499999999999994,0.5037249283667622,0.3325766174801362,0.5061590145576708
0.3399999999999994,0.5061590145576708,0.3420355656451003,0.5061590145576708
0.3299999999999994,0.5030170049369171,0.34695421869088156,0.5030170049369171
0.3199999999999994,0.4967811158798283,0.35035944003026864,0.4967811158798283
0.3099999999999994,0.4960547080483956,0.3567915247824442,0.4960547080483956
0.2999999999999994,0.4953416149068323,0.3620885357548241,0.4953416149068323
0.28999999999999937,0.4944612286002014,0.37154748391978815,0.4944612286002014
0.27999999999999936,0.49135802469135803,0.3764661369655694,0.49135802469135803
0.26999999999999935,0.48960850652489124,0.38327657964434353,0.48960850652489124
0.25999999999999934,0.4874941009910335,0.3908437381763148,0.4874941009910335
0.24999999999999933,0.4863867097369635,0.3987892546348846,0.4863867097369635
0.23999999999999932,0.48365427675772504,0.4086265607264472,0.48519736842105265
0.22999999999999932,0.4840958605664488,0.42035565645100265,0.48519736842105265
0.2199999999999993,0.4845273420941077,0.43246311010215666,0.48519736842105265
0.2099999999999993,0.48519736842105265,0.44646235338630347,0.48519736842105265
0.1999999999999993,0.4833533894905736,0.4559213015512675,0.48349587396849214
0.18999999999999928,0.4823300970873786,0.4699205448354143,0.48349587396849214
0.17999999999999927,0.48349587396849214,0.4877033673855467,0.48349587396849214
0.16999999999999926,0.48267055819044147,0.5005675368898979,0.48267055819044147
0.15999999999999925,0.4816124469589816,0.5153234960272418,0.4816124469589816
0.14999999999999925,0.48021828103683495,0.5327279606507757,0.48021828103683495
0.13999999999999924,0.47742146596858637,0.5520242149073024,0.47742146596858637
0.12999999999999923,0.4739321608040201,0.5709421112372304,0.4739321608040201
0.11999999999999922,0.4709424872026498,0.5917517972001514,0.4709424872026498
0.10999999999999921,0.46919976971790445,0.6167234203556564,0.46919976971790445
0.0999999999999992,0.46609936865220974,0.6424517593643587,0.46609936865220974
0.08999999999999919,0.4652196652719665,0.6730987514188422,0.4652196652719665
0.07999999999999918,0.46429453916481345,0.7109345440786985,0.46429453916481345
