conf,precision,recall,interpolated_precision
0.5099999999999996,0.5432287681713849,0.2686341278849792,0.5432287681713849
0.49999999999999956,0.540377358490566,0.2709042754445706,0.540377358490566
0.48999999999999955,0.5381764269829503,0.2746878547105562,0.5381764269829503
0.47999999999999954,0.5352727272727272,0.2784714339765418,0.5357395612172682
0.46999999999999953,0.5351506456241033,0.28225501324252744,0.5357395612172682
0.4599999999999995,0.5357395612172682,0.2864169504351116,0.5357395612172682
0.4499999999999995,0.5355648535564853,0.2905788876276958,0.5355648535564853
0.4399999999999995,0.5337465564738292,0.29322739311388574,0.5337465564738292
0.4299999999999995,0.5313977042538826,0.2977676882330685,0.5313977042538826
0.4199999999999995,0.5273333333333333,0.2992811199394627,0.5277959450621321
0.4099999999999995,0.5277959450621321,0.30533484676503975,0.5277959450621321
0.39999999999999947,0.5277061855670103,0.3098751418842225,0.5277061855670103
0.38999999999999946,0.5250158328055732,0.3136587211502081,0.525241066364152
0.37999999999999945,0.522713130056005,0.3178206583427923,0.525241066364152
0.36999999999999944,0.5205900430239705,0.3204691638289822,0.525241066364152
0.35999999999999943,0.5213984327908379,0.32727960650775634,0.525241066364152
0.3499999999999994,0.5241176470588236,0.337116912599319,0.525241066364152
0.3399999999999994,0.52479815455594,0.34430571320469167,0.525241066364152
0.3299999999999994,0.525241066364152,0.35035944003026864,0.525241066364152
0.3199999999999994,0.5238359201773836,0.35754824063564133,0.5238359201773836
0.3099999999999994,0.5211496746203904,0.3636019674612183,0.5211496746203904
0.2999999999999994,0.5181430096051227,0.3673855467272039,0.5181430096051227
0.28999999999999937,0.5169182717334722,0.3757094211123723,0.5169182717334722
0.27999999999999936,0.5146909827760892,0.38441165342413924,0.5146909827760892
0.26999999999999935,0.5129096325719961,0.3908437381763148,0.5129096325719961
0.25999999999999934,0.5109489051094891,0.39727582292849034,0.5109489051094891
0.24999999999999933,0.5092812946216088,0.4048429814604616,0.5092812946216088
0.23999999999999932,0.5074766355140187,0.4108967082860386,0.5074766355140187
0.22999999999999932,0.5038830516217451,0.41732879303821413,0.5038830516217451
0.2199999999999993,0.4984368021438142,0.42224744608399545,0.4984696108439003
0.2099999999999993,0.4984696108439003,0.43132803632236094,0.4984696108439003
0.1999999999999993,0.49554140127388535,0.44154370034052215,0.49554140127388535
0.18999999999999928,0.4936082474226804,0.452894438138479,0.4936082474226804
0.17999999999999927,0.493574297188755,0.46500189178963297,0.493574297188755
0.16999999999999926,0.49047804119704624,0.47748770336738555,0.49102468212415856
0.15999999999999925,0.49102468212415856,0.4967839576239122,0.49102468212415856
0.14999999999999925,0.48882480173035325,0.5130533484676504,0.48882480173035325
0.13999999999999924,0.48850174216027875,0.5304578130911842,0.48850174216027875
0.12999999999999923,0.4879518072289157,0.5516458569807038,0.4879518072289157
0.11999999999999922,0.4819238218205294,0.5648883844116535,0.4819238218205294
0.10999999999999921,0.4778431980167338,0.583427922814983,0.4778431980167338
0.0999999999999992,0.4741659285503395,0.6076428301172909,0.4741659285503395
0.08999999999999919,0.4704551880124399,0.6295875898600075,0.4704551880124399
0.07999999999999918,0.4656241574548396,0.653424139235717,0.4656241574548396
