ts,used_mib,free_mib
1780334530.428957214,221, 11873
1780334531.513713944,221, 11873
1780334532.559445540,221, 11873
1780334533.620342442,221, 11873
1780334534.681050493,221, 11873
1780334535.728500845,221, 11873
1780334536.779635826,221, 11873
1780334537.833003390,221, 11873
1780334538.886685257,221, 11873
1780334539.937951060,221, 11873
1780334540.993337257,221, 11873
1780334542.046949817,221, 11873
1780334543.180744502,221, 11873
1780334544.237060207,221, 11873
1780334545.286156443,221, 11873
1780334546.341630876,221, 11873
1780334547.399660936,221, 11873
1780334548.458250464,221, 11873
1780334549.513443704,221, 11873
1780334550.571089329,221, 11873
1780334551.615048405,221, 11873
1780334552.657777705,221, 11873
1780334553.708677754,221, 11873
1780334554.764170968,221, 11873
1780334555.809405006,221, 11873
1780334556.862927340,221, 11873
1780334557.923637021,221, 11873
1780334558.968830185,221, 11873
1780334560.023769432,221, 11873
1780334561.080559610,221, 11873
1780334562.138026086,221, 11873
1780334563.179433988,221, 11873
1780334564.241306887,221, 11873
1780334565.297243238,221, 11873
1780334566.350581469,221, 11873
1780334567.403608568,221, 11873
1780334568.457940637,221, 11873
1780334569.504972533,221, 11873
1780334570.564449355,221, 11873
1780334571.605152874,221, 11873
1780334572.645258321,221, 11873
1780334573.784897101,221, 11873
1780334574.827395889,221, 11873
1780334575.876888981,221, 11873
1780334576.938256332,221, 11873
1780334577.986951685,221, 11873
1780334579.039543081,221, 11873
1780334580.133053667,221, 11873
1780334581.188777284,221, 11873
1780334582.250851504,221, 11873
1780334583.306138334,221, 11873
1780334584.362762575,221, 11873
1780334585.418230413,221, 11873
1780334586.476055972,221, 11873
1780334587.524617990,221, 11873
1780334588.575212390,221, 11873
1780334589.620892449,221, 11873
1780334590.682046007,221, 11873
1780334591.732861146,221, 11873
1780334592.789909500,221, 11873
1780334593.842064995,221, 11873
1780334594.895127666,221, 11873
1780334595.962138940,221, 11873
1780334597.021382993,221, 11873
1780334598.075784324,221, 11873
1780334599.125343172,221, 11873
1780334600.189450716,221, 11873
1780334601.237585821,221, 11873
1780334602.292133917,221, 11873
1780334603.336325843,221, 11873
1780334604.386232376,221, 11873
1780334605.444422534,221, 11873
1780334606.512345978,221, 11873
1780334607.573609086,221, 11873
1780334608.628264639,221, 11873
1780334609.696115680,221, 11873
1780334610.752662520,221, 11873
1780334611.810634332,221, 11873
1780334612.856895428,221, 11873
1780334613.910413719,221, 11873
1780334614.963850144,221, 11873
1780334616.016320808,221, 11873
1780334617.070445713,221, 11873
1780334618.124363963,221, 11873
1780334619.171944672,221, 11873
1780334620.230862370,221, 11873
1780334621.285143615,221, 11873
1780334622.338653023,221, 11873
1780334623.394397296,221, 11873
1780334624.450156267,221, 11873
1780334625.506798547,221, 11873
1780334626.548269413,221, 11873
1780334627.617331636,221, 11873
1780334628.673129860,221, 11873
1780334629.726151518,221, 11873
1780334630.775891077,221, 11873
1780334631.826181941,221, 11873
1780334632.882632310,221, 11873
1780334633.933845978,221, 11873
1780334634.979966605,221, 11873
1780334636.031897178,221, 11873
1780334637.087180417,221, 11873
1780334638.126167266,221, 11873
1780334639.182213130,221, 11873
1780334640.238144522,221, 11873
1780334641.288187610,221, 11873
1780334642.343099888,221, 11873
1780334643.400112828,221, 11873
1780334644.453320301,221, 11873
1780334645.512239159,221, 11873
1780334646.557197726,221, 11873
1780334647.612892936,221, 11873
1780334648.672465772,221, 11873
1780334649.724566059,221, 11873
1780334650.775073050,221, 11873
1780334651.824238004,221, 11873
1780334652.876922646,221, 11873
1780334653.927646717,221, 11873
1780334654.967400495,221, 11873
1780334656.016316829,221, 11873
1780334657.072943727,221, 11873
1780334658.128983705,221, 11873
1780334659.182586014,221, 11873
1780334660.231943408,221, 11873
1780334661.289749733,221, 11873
1780334662.343182497,221, 11873
1780334663.396168368,221, 11873
1780334664.440859057,221, 11873
1780334665.492862875,221, 11873
1780334666.546932892,221, 11873
1780334667.615833040,221, 11873
1780334668.678097457,221, 11873
1780334669.727148361,221, 11873
1780334670.790907793,221, 11873
1780334671.845824134,221, 11873
1780334672.900956675,221, 11873
1780334673.960706316,221, 11873
1780334675.015311501,221, 11873
1780334676.068830349,221, 11873
1780334677.128524503,221, 11873
1780334678.180263294,221, 11873
1780334679.229762352,221, 11873
1780334680.287069023,221, 11873
1780334681.342424399,221, 11873
1780334682.387247910,221, 11873
1780334683.445248786,221, 11873
1780334684.498554260,221, 11873
1780334685.568473454,221, 11873
1780334686.606562761,221, 11873
1780334687.646689480,221, 11873
1780334688.704181598,221, 11873
1780334689.754146100,221, 11873
1780334690.806467982,221, 11873
1780334691.862444599,221, 11873
1780334692.921549335,221, 11873
1780334693.974206648,221, 11873
1780334695.030523036,221, 11873
1780334696.171977800,221, 11873
1780334697.226847291,221, 11873
1780334698.288118829,221, 11873
1780334699.347342462,221, 11873
1780334700.407816575,221, 11873
1780334701.465359578,221, 11873
1780334702.513203854,221, 11873
1780334703.574257961,221, 11873
1780334704.623469268,221, 11873
1780334705.679807621,221, 11873
1780334706.726796129,221, 11873
1780334707.772126696,221, 11873
1780334708.822989384,221, 11873
1780334709.892874538,221, 11873
1780334710.939010503,221, 11873
1780334711.994941821,221, 11873
1780334713.054025693,221, 11873
1780334714.100166032,221, 11873
1780334715.152732498,221, 11873
1780334716.212233804,221, 11873
1780334717.265945157,221, 11873
1780334718.313489521,221, 11873
1780334719.370934461,221, 11873
1780334720.418178330,221, 11873
1780334721.487632714,221, 11873
1780334722.543461619,221, 11873
1780334723.599768172,221, 11873
1780334724.653290923,221, 11873
1780334725.709095928,221, 11873
1780334726.796617339,221, 11873
1780334727.842980429,221, 11873
1780334728.891330590,221, 11873
1780334729.946841172,221, 11873
1780334731.000553764,221, 11873
1780334732.055790270,221, 11873
1780334733.101416213,221, 11873
1780334734.159565461,221, 11873
1780334735.211939208,221, 11873
1780334736.256844441,221, 11873
1780334737.307040136,221, 11873
1780334738.362424760,221, 11873
1780334739.411560328,221, 11873
1780334740.461061054,221, 11873
1780334741.517840202,221, 11873
1780334742.561213682,221, 11873
1780334743.616475385,221, 11873
1780334744.725774935,221, 11873
1780334745.768772296,221, 11873
1780334746.817015474,221, 11873
1780334747.871565431,221, 11873
1780334748.923537683,221, 11873
1780334749.978971980,221, 11873
1780334751.043453588,221, 11873
1780334752.109332911,221, 11873
1780334753.166873550,221, 11873
1780334754.216876245,221, 11873
1780334755.269299268,221, 11873
1780334756.328707723,221, 11873
1780334757.460462648,221, 11873
1780334758.515446835,221, 11873
1780334759.565182539,221, 11873
1780334760.613094239,221, 11873
1780334761.661184738,221, 11873
1780334762.709536783,221, 11873
1780334763.769988538,221, 11873
1780334764.818338560,221, 11873
1780334765.870068571,221, 11873
1780334766.921545487,221, 11873
1780334767.980941246,221, 11873
1780334769.030680781,221, 11873
1780334770.077481856,221, 11873
1780334771.130512740,221, 11873
1780334772.187278245,221, 11873
1780334773.237656396,221, 11873
1780334774.280458550,221, 11873
1780334775.339543737,221, 11873
1780334776.385330469,221, 11873
1780334777.436950209,221, 11873
1780334778.489815945,221, 11873
1780334779.531844117,221, 11873
1780334780.574400829,221, 11873
1780334781.615352724,221, 11873
1780334782.657891184,443, 11651
1780334783.698492414,443, 11651
1780334784.741509728,443, 11651
1780334785.783974898,443, 11651
1780334786.821921480,443, 11651
1780334787.863959337,443, 11651
1780334788.908769725,475, 11619
1780334789.954210357,475, 11619
1780334791.002765254,475, 11619
1780334792.044631821,4353, 7741
1780334793.092805548,4377, 7717
1780334794.133121098,4401, 7693
1780334795.172858181,4401, 7693
1780334796.223479632,3701, 8393
1780334797.300272969,3721, 8373
1780334798.340220131,3949, 8145
1780334799.380919885,3949, 8145
1780334800.419875659,3949, 8145
1780334801.466399788,3949, 8145
1780334802.505508485,3949, 8145
1780334803.547821913,3949, 8145
1780334804.588523139,4305, 7789
1780334805.636998822,6645, 5449
1780334806.679320500,6809, 5285
1780334807.721274827,7341, 4753
1780334808.760895687,7341, 4753
1780334809.809340026,7351, 4743
1780334810.852777417,8351, 3743
1780334811.986259312,8351, 3743
1780334813.024225887,8351, 3743
1780334814.067742056,8351, 3743
1780334815.116294890,8351, 3743
1780334816.160956629,8351, 3743
1780334817.198622933,8351, 3743
1780334818.239020952,8351, 3743
1780334819.280807799,8351, 3743
1780334820.324444388,8353, 3741
1780334821.365138712,8353, 3741
1780334822.405516444,8353, 3741
1780334823.446013530,8353, 3741
1780334824.492297861,8353, 3741
1780334825.536772749,8353, 3741
1780334826.584735872,8353, 3741
1780334827.631901890,8353, 3741
1780334828.769148610,8353, 3741
1780334829.815762940,8353, 3741
1780334830.856237494,8353, 3741
1780334831.900828771,8355, 3739
1780334832.945624548,8555, 3539
1780334833.986551259,8555, 3539
1780334835.029380852,8555, 3539
1780334836.070561677,8555, 3539
1780334837.110148852,8555, 3539
1780334838.158068901,8555, 3539
1780334839.201638685,8555, 3539
1780334840.241657930,8555, 3539
1780334841.288446429,8555, 3539
1780334842.326229014,8555, 3539
1780334843.371153237,8555, 3539
1780334844.414317179,8915, 3179
1780334845.462312303,8915, 3179
1780334846.515849010,8915, 3179
1780334847.567177683,9855, 2239
1780334848.608724137,9857, 2237
1780334849.648230891,9857, 2237
1780334850.689913593,9857, 2237
1780334851.731531059,9857, 2237
1780334852.776817600,9857, 2237
1780334853.817804273,9857, 2237
1780334854.857620126,9857, 2237
1780334855.896521996,9857, 2237
1780334856.944479638,9857, 2237
1780334857.983934118,9857, 2237
1780334859.026139827,9857, 2237
1780334860.072318502,9857, 2237
1780334861.113029772,9857, 2237
1780334862.162238332,9857, 2237
1780334863.208953548,9857, 2237
1780334864.261551371,9857, 2237
1780334865.306930111,9857, 2237
1780334866.347752633,9857, 2237
1780334867.386324830,9857, 2237
1780334868.427589740,9857, 2237
1780334869.480836094,9857, 2237
1780334870.524647980,9857, 2237
1780334871.580479411,9857, 2237
1780334872.621625436,9857, 2237
1780334873.663790430,9857, 2237
1780334874.703991355,9857, 2237
1780334875.746469777,9857, 2237
1780334876.790171660,9857, 2237
1780334877.826681890,9857, 2237
1780334878.867571085,9857, 2237
1780334879.908459957,9857, 2237
1780334880.952578051,9857, 2237
1780334881.996190597,9857, 2237
1780334883.039570599,9857, 2237
1780334884.082208141,9857, 2237
1780334885.125665808,9857, 2237
1780334886.173626491,9857, 2237
1780334887.220545568,9857, 2237
1780334888.261820440,9857, 2237
1780334889.303459349,9857, 2237
1780334890.343534443,9857, 2237
1780334891.394742967,9857, 2237
1780334892.431733608,9857, 2237
1780334893.474787762,9857, 2237
1780334894.519733059,9857, 2237
1780334895.561923945,9857, 2237
1780334896.610891633,9857, 2237
1780334897.649586417,9857, 2237
1780334898.687658594,9857, 2237
1780334899.723929927,9857, 2237
1780334900.766359723,9857, 2237
1780334901.808213807,9857, 2237
1780334902.849572135,9857, 2237
1780334903.888185958,9857, 2237
1780334904.927762584,9857, 2237
1780334905.965755005,9857, 2237
1780334907.014263345,9857, 2237
1780334908.056572328,9857, 2237
1780334909.105328006,9857, 2237
1780334910.212651069,9857, 2237
1780334911.257784014,9857, 2237
1780334912.297071653,9857, 2237
1780334913.335510846,9857, 2237
1780334914.385836172,9857, 2237
1780334915.430385232,9857, 2237
1780334916.475806901,9857, 2237
1780334917.519917025,9857, 2237
1780334918.564378854,9857, 2237
1780334919.608020391,9857, 2237
1780334920.648010519,9857, 2237
1780334921.687731602,9857, 2237
1780334922.728667734,9857, 2237
1780334923.772327401,9857, 2237
1780334924.813865182,9857, 2237
1780334925.854734862,9857, 2237
1780334926.901847925,9857, 2237
1780334927.947846226,9857, 2237
1780334928.990538609,9857, 2237
1780334930.032253290,9857, 2237
1780334931.074057149,9857, 2237
1780334932.118147062,9857, 2237
1780334933.158802328,9857, 2237
1780334934.201429105,9857, 2237
1780334935.253899426,9857, 2237
1780334936.299767582,9857, 2237
1780334937.340254653,9857, 2237
1780334938.388363090,9857, 2237
1780334939.430243248,9857, 2237
1780334940.472352666,9857, 2237
1780334941.518881416,9857, 2237
1780334942.561416479,9857, 2237
1780334943.613057736,9857, 2237
1780334944.653271297,9857, 2237
1780334945.698388094,9857, 2237
1780334946.740126487,9857, 2237
1780334947.784697963,9857, 2237
1780334948.832454338,9857, 2237
1780334949.878386554,9857, 2237
1780334950.970558101,9857, 2237
1780334952.019911182,9857, 2237
1780334953.065856463,9857, 2237
1780334954.104071776,9857, 2237
1780334955.154761538,9857, 2237
1780334956.197696915,9857, 2237
1780334957.238246753,9857, 2237
1780334958.284080826,9857, 2237
1780334959.326194210,9857, 2237
1780334960.373310805,9857, 2237
1780334961.417274620,9857, 2237
1780334962.462225801,9857, 2237
1780334963.502189492,9857, 2237
1780334964.550888838,9857, 2237
1780334965.593756121,9857, 2237
1780334966.634943243,9857, 2237
1780334967.683848499,9857, 2237
1780334968.727507482,9857, 2237
1780334969.764662851,9857, 2237
1780334970.809885583,9857, 2237
1780334971.847405365,9857, 2237
1780334972.892662499,9857, 2237
1780334973.934643178,9857, 2237
1780334974.981360631,9857, 2237
1780334976.019658453,9857, 2237
1780334977.060997748,9857, 2237
1780334978.103180328,9857, 2237
1780334979.147624764,9857, 2237
1780334980.189355729,9857, 2237
1780334981.233828481,9857, 2237
1780334982.284610628,9857, 2237
1780334983.326361105,9857, 2237
1780334984.369616988,9857, 2237
1780334985.411623382,9857, 2237
1780334986.450128059,9857, 2237
1780334987.492294907,9857, 2237
1780334988.544261323,9857, 2237
1780334989.589481796,9857, 2237
1780334990.629453630,9857, 2237
1780334991.751142987,9857, 2237
1780334992.788042312,9857, 2237
1780334993.826197160,9857, 2237
1780334994.880525809,9857, 2237
1780334995.927211410,9857, 2237
1780334996.980384072,9857, 2237
1780334998.021686937,9857, 2237
1780334999.065008581,9857, 2237
1780335000.107497311,9857, 2237
1780335001.156188914,9857, 2237
1780335002.197732082,9857, 2237
1780335003.241165139,9857, 2237
1780335004.288158272,9857, 2237
1780335005.332963897,9857, 2237
1780335006.369736317,9857, 2237
1780335007.409293228,9857, 2237
1780335008.456575339,9857, 2237
1780335009.503185232,9857, 2237
1780335010.551509476,9857, 2237
1780335011.605477705,9857, 2237
1780335012.653158986,9857, 2237
1780335013.696449694,9857, 2237
1780335014.749587792,9857, 2237
1780335015.789450146,9857, 2237
1780335016.835210742,9857, 2237
1780335017.878001398,9857, 2237
1780335018.916877506,9857, 2237
1780335019.957791856,9857, 2237
1780335020.998415976,9857, 2237
1780335022.043584453,9857, 2237
1780335023.092011653,9857, 2237
1780335024.131363301,9857, 2237
1780335025.184117478,9857, 2237
1780335026.234629306,9857, 2237
1780335027.278717360,9857, 2237
1780335028.329500399,9857, 2237
1780335029.374146539,9857, 2237
1780335030.412358413,9857, 2237
1780335031.453730685,9857, 2237
1780335032.517968778,9857, 2237
1780335033.574715253,9857, 2237
1780335034.639750794,9857, 2237
1780335035.696390962,9857, 2237
1780335036.736725587,9857, 2237
1780335037.778450243,9857, 2237
1780335038.823048685,9857, 2237
1780335039.867969091,9857, 2237
1780335040.911972044,9857, 2237
1780335041.954467377,9857, 2237
1780335042.994019921,9857, 2237
1780335044.042703656,9857, 2237
1780335045.083998834,9857, 2237
1780335046.122177698,9857, 2237
1780335047.162764844,9857, 2237
1780335048.201887724,9857, 2237
1780335049.244918652,9857, 2237
1780335050.283028132,9857, 2237
1780335051.332395298,9857, 2237
1780335052.369885071,9857, 2237
1780335053.411566902,9857, 2237
1780335054.457652493,9857, 2237
1780335055.501634047,9857, 2237
1780335056.548169041,9857, 2237
1780335057.590241661,9857, 2237
1780335058.633974497,9857, 2237
1780335059.674217383,9857, 2237
1780335060.712246706,9857, 2237
1780335061.750220829,9857, 2237
1780335062.789254718,9857, 2237
1780335063.843539741,9857, 2237
1780335064.882895704,9857, 2237
1780335065.934191808,9857, 2237
1780335066.974187121,9857, 2237
1780335068.016639816,9857, 2237
1780335069.063685700,9857, 2237
1780335070.101198099,9857, 2237
1780335071.143998272,9857, 2237
1780335072.199672485,9857, 2237
1780335073.290789492,9857, 2237
1780335074.334586850,9857, 2237
1780335075.375071628,9857, 2237
1780335076.428079294,9857, 2237
1780335077.474143064,9857, 2237
1780335078.511722914,9857, 2237
1780335079.556337753,9857, 2237
1780335080.599253602,9857, 2237
1780335081.642086265,9857, 2237
1780335082.690932591,9857, 2237
1780335083.741499703,9857, 2237
1780335084.783492082,9857, 2237
1780335085.821177439,9857, 2237
1780335086.862966097,9857, 2237
1780335087.903335780,9857, 2237
1780335088.949839440,9857, 2237
1780335089.994097487,9857, 2237
1780335091.036615256,9857, 2237
1780335092.078097490,9857, 2237
1780335093.121177809,9857, 2237
1780335094.164084915,9857, 2237
1780335095.205171251,9857, 2237
1780335096.247375062,9857, 2237
1780335097.291836120,9857, 2237
1780335098.332094233,9857, 2237
1780335099.376344429,9857, 2237
1780335100.415947703,9857, 2237
1780335101.456257704,9857, 2237
1780335102.502149630,9857, 2237
1780335103.543526363,9857, 2237
1780335104.580786300,9857, 2237
1780335105.625299479,9857, 2237
1780335106.671379746,9857, 2237
1780335107.708980949,9857, 2237
1780335108.750314055,9857, 2237
1780335109.787385264,9857, 2237
1780335110.828135029,9857, 2237
1780335111.872282479,9857, 2237
1780335112.921916046,9857, 2237
1780335114.005916075,9857, 2237
1780335115.047940150,9857, 2237
1780335116.088068237,9857, 2237
1780335117.127236596,9857, 2237
1780335118.168533466,9857, 2237
1780335119.210462655,9857, 2237
1780335120.252875934,9857, 2237
1780335121.290362691,9857, 2237
1780335122.339896784,9857, 2237
1780335123.382743239,9857, 2237
1780335124.425915259,9857, 2237
1780335125.465999113,9857, 2237
1780335126.527537979,9857, 2237
1780335127.573725569,9857, 2237
1780335128.623233023,9857, 2237
1780335129.671615690,9857, 2237
1780335130.714179622,9857, 2237
1780335131.757596016,9857, 2237
1780335132.798938209,9857, 2237
1780335133.844071633,9857, 2237
1780335134.881964798,9857, 2237
1780335135.924602623,9857, 2237
1780335136.968511420,9857, 2237
1780335138.008021647,9857, 2237
1780335139.051039477,9857, 2237
1780335140.088261827,9857, 2237
1780335141.132514275,9857, 2237
1780335142.177038200,9857, 2237
1780335143.222488326,9857, 2237
1780335144.271663934,9857, 2237
1780335145.322132563,9857, 2237
1780335146.370880410,9857, 2237
1780335147.412056664,9857, 2237
1780335148.454669666,9857, 2237
1780335149.497509010,9857, 2237
1780335150.537374129,9857, 2237
1780335151.576241371,9857, 2237
1780335152.618201139,9857, 2237
1780335153.660110786,9857, 2237
1780335154.702157312,9857, 2237
1780335155.752436811,9857, 2237
1780335156.789564096,9857, 2237
1780335157.828379292,9857, 2237
1780335158.871546857,9857, 2237
1780335159.916395943,9857, 2237
1780335160.958109860,9857, 2237
1780335162.006403171,9857, 2237
1780335163.054279854,9857, 2237
1780335164.091516747,9857, 2237
1780335165.134586002,9857, 2237
1780335166.172132417,9857, 2237
1780335167.213385769,9857, 2237
1780335168.265177156,9857, 2237
1780335169.307432062,9857, 2237
1780335170.347856412,9857, 2237
1780335171.390436081,9857, 2237
1780335172.430754063,9857, 2237
1780335173.474350620,9857, 2237
1780335174.515731846,9857, 2237
1780335175.564263753,9857, 2237
1780335176.601603260,9857, 2237
1780335177.640286173,9857, 2237
1780335178.677239288,9857, 2237
1780335179.721040992,9857, 2237
1780335180.763289233,9857, 2237
1780335181.802142255,9857, 2237
1780335182.844302317,9857, 2237
1780335183.882202372,9857, 2237
1780335184.925613585,9857, 2237
1780335185.967884120,9857, 2237
1780335187.020009807,9857, 2237
1780335188.061050023,9857, 2237
1780335189.105169482,9857, 2237
1780335190.143261162,9857, 2237
1780335191.188999172,9857, 2237
1780335192.233414945,9857, 2237
1780335193.283926432,9857, 2237
1780335194.323751874,9857, 2237
1780335195.367653720,9857, 2237
1780335196.412158608,9857, 2237
1780335197.449318347,9857, 2237
1780335198.490789517,9857, 2237
1780335199.530586577,9857, 2237
1780335200.577295361,9857, 2237
1780335201.618729140,9857, 2237
1780335202.657647886,9857, 2237
1780335203.699947411,9857, 2237
1780335204.743674767,9857, 2237
1780335205.822776182,9857, 2237
1780335206.861942294,9857, 2237
1780335207.906761889,9857, 2237
1780335208.945050115,9857, 2237
1780335209.983328770,9857, 2237
1780335211.025188885,9857, 2237
1780335212.063493198,9857, 2237
1780335213.102065842,9857, 2237
1780335214.140598388,9857, 2237
1780335215.181358352,9857, 2237
1780335216.227652420,9857, 2237
1780335217.269709563,9857, 2237
1780335218.307656320,9857, 2237
1780335219.352768866,9857, 2237
1780335220.390742967,9857, 2237
1780335221.435697482,9857, 2237
1780335222.485062185,9857, 2237
1780335223.528210336,9857, 2237
1780335224.571566287,9857, 2237
1780335225.613088991,9857, 2237
1780335226.653950288,9857, 2237
1780335227.694016327,9857, 2237
1780335228.736357395,9857, 2237
1780335229.785453539,9857, 2237
1780335230.825751410,9857, 2237
1780335231.863618589,9857, 2237
1780335232.902593154,9857, 2237
1780335233.946143377,9857, 2237
1780335234.987679742,9857, 2237
1780335236.029397024,9857, 2237
1780335237.074839749,9857, 2237
1780335238.113422167,9857, 2237
1780335239.156808396,9857, 2237
1780335240.198433126,9857, 2237
1780335241.242724230,9857, 2237
1780335242.286261182,9857, 2237
1780335243.385480558,9857, 2237
1780335244.433220491,9857, 2237
1780335245.483230725,9857, 2237
1780335246.544886232,9857, 2237
1780335247.583378488,9857, 2237
1780335248.626638979,9857, 2237
1780335249.680812292,9857, 2237
1780335250.728716143,9857, 2237
1780335251.781291193,9857, 2237
1780335252.821489552,9857, 2237
1780335253.870639111,9857, 2237
1780335254.918568108,9857, 2237
1780335255.961534267,9857, 2237
1780335257.010687967,9857, 2237
1780335258.059102087,9857, 2237
1780335259.102798874,9857, 2237
1780335260.144733101,9857, 2237
1780335261.191753703,9857, 2237
1780335262.236086501,9857, 2237
1780335263.281530865,9857, 2237
1780335264.320042996,9857, 2237
1780335265.362896067,9857, 2237
1780335266.401164848,9857, 2237
1780335267.444967119,9857, 2237
1780335268.488078631,9857, 2237
1780335269.526313311,9857, 2237
1780335270.569948919,9857, 2237
1780335271.614440407,9857, 2237
1780335272.651349556,9857, 2237
1780335273.694317707,9857, 2237
1780335274.732689999,9857, 2237
1780335275.771512811,9857, 2237
1780335276.813720291,9857, 2237
1780335277.862381784,9857, 2237
1780335278.901361446,9857, 2237
1780335279.942912718,9857, 2237
1780335280.985866452,9857, 2237
1780335282.028487545,9857, 2237
1780335283.069459442,9857, 2237
1780335284.116348396,9857, 2237
1780335285.169587068,9857, 2237
1780335286.215983525,9857, 2237
1780335287.290264784,9857, 2237
1780335288.332677218,9857, 2237
1780335289.373035383,9857, 2237
1780335290.416189294,9857, 2237
1780335291.485477619,9857, 2237
1780335292.528763148,9857, 2237
1780335293.568642244,9857, 2237
1780335294.610233089,9857, 2237
1780335295.647599748,9857, 2237
1780335296.686086798,9857, 2237
1780335297.725937501,9857, 2237
1780335298.771749343,9857, 2237
1780335299.824726915,9857, 2237
1780335300.869118756,9857, 2237
1780335301.906532206,9857, 2237
1780335302.953392494,9857, 2237
1780335304.003355799,9857, 2237
1780335305.048541727,9857, 2237
1780335306.086563828,9857, 2237
1780335307.133793119,9857, 2237
1780335308.173488455,9857, 2237
1780335309.222783495,9857, 2237
1780335310.267763675,9857, 2237
1780335311.322079673,9857, 2237
1780335312.367013262,9857, 2237
1780335313.409297938,9857, 2237
1780335314.459251820,9857, 2237
1780335315.499014625,9857, 2237
1780335316.543589506,9857, 2237
1780335317.591735295,9857, 2237
1780335318.632563058,9857, 2237
1780335319.676609723,9857, 2237
1780335320.714678250,9857, 2237
1780335321.774459353,9857, 2237
1780335322.812333077,9857, 2237
1780335323.856764466,9857, 2237
1780335324.900357775,9857, 2237
1780335325.940047710,9857, 2237
1780335326.978092143,9857, 2237
1780335328.067951986,9857, 2237
1780335329.106472136,9857, 2237
1780335330.148463387,9857, 2237
1780335331.194285911,9857, 2237
1780335332.233319650,9857, 2237
1780335333.278368461,9857, 2237
1780335334.316923543,9857, 2237
1780335335.361045121,9857, 2237
1780335336.401503868,9857, 2237
1780335337.444772388,9857, 2237
1780335338.491419711,9857, 2237
1780335339.536952452,9857, 2237
1780335340.575012725,9857, 2237
1780335341.617793073,9857, 2237
1780335342.660199005,9857, 2237
1780335343.704202467,9857, 2237
1780335344.745633156,9857, 2237
1780335345.784295748,9857, 2237
1780335346.821217035,9857, 2237
1780335347.869579877,9857, 2237
1780335348.911116090,9857, 2237
1780335349.954884156,9857, 2237
1780335350.996972180,9857, 2237
1780335352.040276404,9857, 2237
1780335353.082562775,9857, 2237
1780335354.119571951,9857, 2237
1780335355.170174985,9857, 2237
1780335356.213015920,9857, 2237
1780335357.264391370,9857, 2237
1780335358.309135501,9857, 2237
1780335359.352981634,9857, 2237
1780335360.396892064,9857, 2237
1780335361.435111789,9857, 2237
1780335362.485177742,9857, 2237
1780335363.528282998,9857, 2237
1780335364.567215754,9857, 2237
1780335365.613606967,9857, 2237
1780335366.658420470,9857, 2237
1780335367.698122981,9857, 2237
1780335368.809388912,9857, 2237
1780335369.859204163,9857, 2237
1780335370.898134137,9857, 2237
1780335371.948384266,9857, 2237
1780335372.989271279,9857, 2237
1780335374.032597663,9857, 2237
1780335375.079543385,9857, 2237
1780335376.124491289,9857, 2237
1780335377.172519661,9857, 2237
1780335378.211210033,9857, 2237
1780335379.250678793,9857, 2237
1780335380.294392309,9857, 2237
1780335381.340662658,9857, 2237
1780335382.378354208,9857, 2237
1780335383.422008442,9857, 2237
1780335384.462392799,9857, 2237
1780335385.507853638,9857, 2237
1780335386.566070867,9857, 2237
1780335387.611042248,9857, 2237
1780335388.656195234,9857, 2237
1780335389.699033951,9857, 2237
1780335390.740438779,9857, 2237
1780335391.783881972,9857, 2237
1780335392.829280177,9857, 2237
1780335393.867156826,9857, 2237
1780335394.910974957,9857, 2237
1780335395.958892869,9857, 2237
1780335396.997631077,9857, 2237
1780335398.040505833,9857, 2237
1780335399.081576345,9857, 2237
1780335400.124547502,9857, 2237
1780335401.165023077,9857, 2237
1780335402.206045928,9857, 2237
1780335403.246860262,9857, 2237
1780335404.285903007,9857, 2237
1780335405.332470206,9857, 2237
1780335406.375082289,9857, 2237
1780335407.426725354,9857, 2237
1780335408.465225595,9857, 2237
1780335409.593257459,9857, 2237
1780335410.636631871,9857, 2237
1780335411.677875240,9857, 2237
1780335412.717259576,9857, 2237
1780335413.759733945,9857, 2237
1780335414.804787240,9857, 2237
1780335415.848948258,9857, 2237
1780335416.887056036,9857, 2237
1780335417.932356965,9857, 2237
1780335418.970236903,9857, 2237
1780335420.018525232,9857, 2237
1780335421.057247803,9857, 2237
1780335422.104133522,9857, 2237
1780335423.147132147,9857, 2237
1780335424.184558292,9857, 2237
1780335425.227804368,9857, 2237
1780335426.272559328,9857, 2237
1780335427.312986493,9857, 2237
1780335428.365070906,9857, 2237
1780335429.412786103,9857, 2237
1780335430.457228768,9857, 2237
1780335431.510589256,9857, 2237
1780335432.556785285,9857, 2237
1780335433.598078162,9857, 2237
1780335434.636048168,9857, 2237
1780335435.676713724,9857, 2237
1780335436.717751010,9857, 2237
1780335437.761304518,9857, 2237
1780335438.802345799,9857, 2237
1780335439.842967439,9857, 2237
1780335440.886780784,9857, 2237
1780335441.929073396,9857, 2237
1780335442.966687320,9857, 2237
1780335444.013786747,9857, 2237
1780335445.222014104,221, 11873
1780335446.291042768,221, 11873
1780335447.332366194,221, 11873
1780335448.376355753,221, 11873
1780335449.423180613,221, 11873
1780335450.471021732,221, 11873
1780335451.513653172,221, 11873
1780335452.553737028,221, 11873
1780335453.600823464,221, 11873
1780335454.641120724,221, 11873
1780335455.686791199,221, 11873
1780335456.744227152,1633, 10461
1780335457.790540425,8233, 3861
1780335458.836727671,8233, 3861
1780335459.888595014,8233, 3861
1780335460.943754658,8233, 3861
1780335461.991241752,8359, 3735
